generation,hypervolume,nondominated_count,best_obj_0,mean_obj_0,std_obj_0,best_obj_1,mean_obj_1,std_obj_1
73,1890.3489990234375,64,2189.745849609375,744.0320434570312,703.216552734375,-0.8610358834266663,-261.5284423828125,282.92626953125
74,1890.3489990234375,64,2189.745849609375,785.1669311523438,706.0004272460938,-0.8610358834266663,-275.79754638671875,285.73773193359375
75,1890.3489990234375,64,2189.745849609375,784.7218017578125,707.3875122070312,-0.8610358834266663,-275.48822021484375,286.0881042480469
76,1890.3489990234375,64,2189.745849609375,815.697265625,701.1036987304688,-0.8610358834266663,-284.040283203125,283.56353759765625
77,1890.3489990234375,63,2189.745849609375,853.7345581054688,715.8807983398438,-0.8610358834266663,-301.779052734375,293.98492431640625
78,1890.3489990234375,64,2189.745849609375,787.414794921875,701.543701171875,-0.8610358834266663,-266.557373046875,274.1919250488281
79,1890.3489990234375,62,2189.745849609375,788.7515869140625,713.803466796875,-0.8610358834266663,-270.3563232421875,283.4747009277344
80,1890.3489990234375,64,2189.745849609375,814.4478759765625,701.3132934570312,-0.8610358834266663,-266.3257141113281,267.45379638671875
81,1890.3489990234375,64,2189.745849609375,797.07470703125,687.1036376953125,-0.8610358834266663,-257.28265380859375,262.2411804199219
82,1890.3489990234375,64,2189.745849609375,766.6551513671875,676.56787109375,-0.8610358834266663,-239.6010284423828,240.96963500976562
83,1890.3489990234375,64,2189.745849609375,768.873046875,675.0596923828125,-0.8610358834266663,-239.8654022216797,240.83644104003906
84,1890.3489990234375,64,2189.745849609375,778.452880859375,677.9009399414062,-0.8610358834266663,-240.5540313720703,240.42953491210938
85,1890.3489990234375,64,2189.745849609375,789.5624389648438,690.6361694335938,-0.8610358834266663,-245.23422241210938,246.1247100830078
86,1890.3489990234375,64,2189.745849609375,789.5624389648438,690.6361694335938,-0.8610358834266663,-245.23422241210938,246.1247100830078
87,1890.3489990234375,64,2189.745849609375,812.525146484375,688.4500732421875,-0.8610358834266663,-251.12493896484375,244.8021240234375
88,1890.3489990234375,64,2189.745849609375,793.6559448242188,697.804443359375,-0.8610358834266663,-246.37889099121094,247.36195373535156
89,1890.3489990234375,64,2189.745849609375,815.923828125,695.129638671875,-0.8610358834266663,-251.6429443359375,246.1921844482422
90,1113.02294921875,64,2189.745849609375,823.00341796875,690.847412109375,-0.6532998085021973,-249.55050659179688,241.2757110595703
91,1113.02294921875,64,2189.745849609375,820.5745849609375,693.4000854492188,-0.6532998085021973,-248.776123046875,241.96234130859375
92,1113.02294921875,64,2189.745849609375,796.3922729492188,685.1959838867188,-0.6532998085021973,-238.93934631347656,235.34275817871094
93,1113.02294921875,64,2189.745849609375,755.9993286132812,690.2244262695312,-0.6532998085021973,-227.88223266601562,237.86546325683594
94,1113.02294921875,64,2189.745849609375,757.66259765625,692.7705078125,-0.6532998085021973,-227.96548461914062,238.4976043701172
95,1113.02294921875,64,2189.745849609375,777.9479370117188,690.0244140625,-0.6532998085021973,-234.1427001953125,237.8692626953125
96,1113.02294921875,64,2189.745849609375,801.6172485351562,685.3431396484375,-0.6532998085021973,-239.9799346923828,236.08352661132812
97,1113.02294921875,64,2189.745849609375,863.2037353515625,683.6993408203125,-0.6532998085021973,-252.38192749023438,230.43922424316406
98,1113.02294921875,64,2189.745849609375,862.9691162109375,681.219482421875,-0.6532998085021973,-251.5322265625,229.49099731445312
99,1113.02294921875,64,2189.745849609375,860.84375,681.229736328125,-0.6532998085021973,-250.51412963867188,229.38214111328125
