generation,hypervolume,nondominated_count,best_obj_0,mean_obj_0,std_obj_0,best_obj_1,mean_obj_1,std_obj_1
86,951034.9375,11,1151.2181396484375,1018.3275146484375,37.41215896606445,954.730224609375,881.8433227539062,40.21709442138672
87,951034.9375,8,1156.5914306640625,1023.2719116210938,41.68638229370117,954.730224609375,880.3612060546875,41.858402252197266
88,951034.9375,9,1156.5914306640625,1022.7551879882812,42.033634185791016,954.730224609375,883.752197265625,40.96229553222656
89,947260.875,11,1181.3111572265625,1027.4278564453125,44.90823745727539,955.265625,882.446044921875,43.9195556640625
90,947260.875,11,1181.3111572265625,1027.7725830078125,45.097755432128906,955.265625,881.1113891601562,53.36170196533203
91,947260.875,11,1181.3111572265625,1027.4886474609375,45.10087966918945,955.265625,883.334716796875,53.05702590942383
92,947260.875,11,1181.3111572265625,1029.5377197265625,48.847938537597656,955.265625,884.0316162109375,55.145687103271484
93,947260.875,11,1181.3111572265625,1030.0050048828125,49.0210075378418,955.265625,882.5963134765625,58.31819152832031
94,947260.875,12,1181.3111572265625,1034.0159912109375,47.58272933959961,955.265625,881.4232177734375,59.94886779785156
95,947260.875,12,1181.3111572265625,1034.5556640625,47.662986755371094,955.265625,882.145263671875,60.57017135620117
96,947260.875,11,1181.3111572265625,1037.53369140625,45.680946350097656,955.265625,879.73681640625,62.139495849609375
97,947260.875,11,1181.3111572265625,1037.589111328125,45.7234992980957,955.265625,880.260986328125,62.65530014038086
98,947260.875,13,1181.3111572265625,1038.510009765625,45.25783157348633,955.265625,883.5223388671875,60.982051849365234
99,947260.875,13,1181.3111572265625,1037.873046875,45.49489212036133,955.265625,880.2726440429688,68.4417495727539
